key	qty	date
agg6	404	20200107
agg6	90	20200114
agg6	61	20200113
agg6	61	20200121
agg6	121	20200118
agg6	600	20200103
agg6	811	20200108
agg7	7	20200101
agg7	6	20200104
agg7	1	20200105
agg7	1	20200111
agg7	1	20200117
agg7	41	20200118
agg7	1	20200120
agg7	1	20200124
agg7	21	20200129
agg7	7	20200101
agg7	6	20200104
agg7	5	20200119
agg7	25	20200122
agg7	30	20200127
agg7	5	20200131
agg7	60	20200121
agg7	30	20200125
agg7	40	20200103
agg7	20	20200108
agg7	20	20200109
agg7	80	20200114
agg7	40	20200115
agg7	80	20200116
agg7	60	20200121
agg7	25	20200122
agg7	20	20200123
agg7	30	20200125
agg7	20	20200126
agg7	30	20200127
agg7	20	20200128
agg7	21	20200129
agg7	41	20200118
agg7	120	20200113
agg8	1	20200101
agg8	1	20200105
agg8	16	20200114
agg8	46	20200115
agg8	1	20200119
agg8	51	20200120
agg8	21	20200129
agg8	10	20200102
agg8	45	20200111
agg8	5	20200112
agg8	16	20200114
agg8	46	20200115
agg8	51	20200120
agg8	70	20200130
agg8	10	20200109
agg8	16	20200114
agg8	10	20200118
agg8	10	20200127
agg8	20	20200128
agg8	20	20200103
agg8	60	20200110
agg8	45	20200111
agg8	20	20200116
agg8	20	20200124
agg8	40	20200125
agg8	21	20200129
agg8	70	20200130
agg8	46	20200115
agg8	51	20200120
agg8	40	20200123
agg8	70	20200130
agg9	5	20200106
agg9	10	20200129
agg9	80	20200113
agg9	80	20200120
agg9	20	20200122
agg9	20	20200126
agg9	120	20200104
bam0	22	20200101
bam0	31	20200130
bam0	121	20200131
bam0	37	20200122
bam0	32	20200129
bam0	4	20200121
bam0	15	20200107
bam0	37	20200122
bam0	22	20200101
bam0	20	20200103
bam0	70	20200104
bam0	60	20200105
bam0	260	20200106
bam0	15	20200107
bam0	80	20200108
bam0	310	20200109
bam0	110	20200111
bam0	30	20200112
bam0	290	20200113
bam0	750	20200114
bam0	265	20200115
bam0	25	20200116
bam0	250	20200117
bam0	50	20200118
bam0	260	20200119
bam0	10	20200120
bam0	37	20200122
bam0	20	20200123
bam0	300	20200126
bam0	90	20200127
bam0	310	20200128
bam0	32	20200129
bam0	31	20200130
bam0	121	20200131
bam0	25	20200116
bam0	20	20200110
bam0	290	20200113
bam0	750	20200114
bam0	260	20200119
bam0	300	20200126
bam0	31	20200130
bam0	80	20200102
bam0	260	20200106
bam0	310	20200109
bam0	50	20200118
bam0	100	20200124
bam0	300	20200126
bam0	90	20200127
bam0	250	20200117
bam0	100	20200124
bam0	300	20200126
bam0	80	20200102
bam0	70	20200104
bam0	80	20200108
bam0	265	20200115
bam0	90	20200127
bam0	260	20200106
bam0	110	20200111
bam0	750	20200114
bam0	250	20200117
bam0	260	20200119
bam0	100	20200125
bam0	310	20200128
bam0	121	20200131
bam0	265	20200115
bam0	300	20200126
bam0	310	20200128
bam0	310	20200109
bam0	290	20200113
bam0	750	20200114
bam1	90	20200102
bam1	320	20200103
bam1	410	20200104
bam1	140	20200105
bam1	150	20200106
bam1	340	20200107
bam1	320	20200109
bam1	190	20200110
bam1	730	20200111
bam1	200	20200112
bam1	530	20200113
bam1	190	20200114
bam1	330	20200115
bam1	385	20200117
bam1	290	20200118
bam1	960	20200119
bam1	230	20200121
bam1	170	20200122
bam1	290	20200123
bam1	470	20200127
bam1	780	20200128
bam1	240	20200131
bam1	410	20200104
bam1	140	20200105
bam1	340	20200107
bam1	320	20200109
bam1	190	20200110
bam1	730	20200111
bam1	530	20200113
bam1	330	20200115
bam1	620	20200116
bam1	290	20200118
bam1	960	20200119
bam1	230	20200121
bam1	170	20200122
bam1	290	20200123
bam1	780	20200128
bam1	230	20200129
bam1	450	20200130
bam1	150	20200106
bam1	320	20200109
bam1	190	20200110
bam1	730	20200111
bam1	190	20200114
bam1	330	20200115
bam1	960	20200119
bam1	405	20200120
bam1	170	20200122
bam1	1090	20200124
bam1	680	20200126
bam1	230	20200129
bam1	450	20200130
bam1	240	20200131
bam1	410	20200104
bam1	150	20200106
bam1	200	20200112
bam1	290	20200118
bam1	230	20200121
bam1	170	20200122
bam1	240	20200131
bam1	90	20200102
bam1	320	20200103
bam1	410	20200104
bam1	150	20200106
bam1	340	20200107
bam1	200	20200112
bam1	530	20200113
bam1	190	20200114
bam1	385	20200117
bam1	290	20200118
bam1	405	20200120
bam1	230	20200121
bam1	170	20200122
bam1	1090	20200124
bam1	680	20200126
bam1	230	20200129
bam1	450	20200130
bam1	140	20200105
bam1	340	20200107
bam1	190	20200110
bam1	730	20200111
bam1	200	20200112
bam1	290	20200118
bam1	405	20200120
bam1	230	20200121
bam1	1090	20200124
bam1	680	20200126
bam1	470	20200127
bam1	230	20200129
bam1	240	20200131
bam1	385	20200117
bam1	405	20200120
bam1	620	20200116
bam1	450	20200130
bam1	530	20200113
bam1	620	20200116
bam1	385	20200117
bam1	960	20200119
bam1	290	20200123
bam1	680	20200126
bam1	320	20200103
bam1	410	20200104
bam1	250	20200108
bam1	320	20200109
bam1	730	20200111
bam1	530	20200113
bam1	330	20200115
bam1	620	20200116
bam1	960	20200119
bam1	1090	20200124
bam1	470	20200127
bam1	780	20200128
bam2	510	20200101
bam2	110	20200102
bam2	290	20200103
bam2	80	20200104
bam2	420	20200105
bam2	280	20200106
bam2	370	20200107
bam2	650	20200108
bam2	175	20200109
bam2	460	20200110
bam2	890	20200111
bam2	470	20200112
bam2	380	20200113
bam2	260	20200114
bam2	400	20200115
bam2	370	20200117
bam2	180	20200118
bam2	330	20200119
bam2	290	20200120
bam2	910	20200122
bam2	640	20200123
bam2	170	20200125
bam2	280	20200126
bam2	660	20200127
bam2	610	20200128
bam2	90	20200129
bam2	230	20200130
bam2	60	20200131
bam2	110	20200102
bam2	290	20200103
bam2	80	20200104
bam2	420	20200105
bam2	175	20200109
bam2	890	20200111
bam2	470	20200112
bam2	380	20200113
bam2	400	20200115
bam2	870	20200116
bam2	370	20200117
bam2	180	20200118
bam2	330	20200119
bam2	560	20200121
bam2	640	20200123
bam2	1270	20200124
bam2	660	20200127
bam2	610	20200128
bam2	90	20200129
bam2	230	20200130
bam2	510	20200101
bam2	420	20200105
bam2	470	20200112
bam2	260	20200114
bam2	370	20200117
bam2	290	20200120
bam2	910	20200122
bam2	640	20200123
bam2	660	20200127
bam2	420	20200105
bam2	280	20200106
bam2	460	20200110
bam2	890	20200111
bam2	400	20200115
bam2	560	20200121
bam2	170	20200125
bam2	610	20200128
bam2	60	20200131
bam2	510	20200101
bam2	110	20200102
bam2	290	20200103
bam2	80	20200104
bam2	420	20200105
bam2	280	20200106
bam2	460	20200110
bam2	890	20200111
bam2	470	20200112
bam2	380	20200113
bam2	400	20200115
bam2	870	20200116
bam2	370	20200117
bam2	180	20200118
bam2	330	20200119
bam2	290	20200120
bam2	560	20200121
bam2	640	20200123
bam2	1270	20200124
bam2	170	20200125
bam2	280	20200126
bam2	660	20200127
bam2	610	20200128
bam2	90	20200129
bam2	230	20200130
bam2	510	20200101
bam2	420	20200105
bam2	370	20200107
bam2	650	20200108
bam2	460	20200110
bam2	890	20200111
bam2	380	20200113
bam2	870	20200116
bam2	290	20200120
bam2	560	20200121
bam2	910	20200122
bam2	660	20200127
bam2	610	20200128
bam2	175	20200109
bam2	290	20200103
bam2	280	20200106
bam2	280	20200126
bam2	380	20200113
bam2	260	20200114
bam2	400	20200115
bam2	370	20200117
bam2	640	20200123
bam2	1270	20200124
bam2	610	20200128
bam2	510	20200101
bam2	370	20200107
bam2	650	20200108
bam2	460	20200110
bam2	890	20200111
bam2	470	20200112
bam2	870	20200116
bam2	330	20200119
bam2	560	20200121
bam2	910	20200122
bam2	640	20200123
bam2	1270	20200124
bam2	660	20200127
bam3	160	20200102
bam3	120	20200103
bam3	80	20200104
bam3	650	20200105
bam3	160	20200106
bam3	150	20200107
bam3	130	20200108
bam3	230	20200110
bam3	230	20200111
bam3	180	20200112
bam3	300	20200113
bam3	330	20200114
bam3	190	20200117
bam3	290	20200120
bam3	530	20200121
bam3	140	20200122
bam3	50	20200123
bam3	210	20200124
bam3	80	20200125
bam3	640	20200126
bam3	160	20200128
bam3	160	20200129
bam3	110	20200131
bam3	160	20200102
bam3	120	20200103
bam3	650	20200105
bam3	160	20200106
bam3	130	20200108
bam3	250	20200109
bam3	230	20200110
bam3	230	20200111
bam3	300	20200113
bam3	600	20200115
bam3	190	20200117
bam3	140	20200118
bam3	50	20200119
bam3	530	20200121
bam3	50	20200123
bam3	210	20200124
bam3	640	20200126
bam3	535	20200127
bam3	160	20200129
bam3	120	20200130
bam3	160	20200102
bam3	120	20200103
bam3	80	20200104
bam3	650	20200105
bam3	160	20200106
bam3	250	20200109
bam3	230	20200110
bam3	230	20200111
bam3	180	20200112
bam3	300	20200113
bam3	330	20200114
bam3	600	20200115
bam3	370	20200116
bam3	190	20200117
bam3	140	20200118
bam3	50	20200119
bam3	140	20200122
bam3	210	20200124
bam3	80	20200125
bam3	640	20200126
bam3	535	20200127
bam3	160	20200128
bam3	160	20200129
bam3	120	20200130
bam3	110	20200131
bam3	340	20200101
bam3	80	20200104
bam3	650	20200105
bam3	160	20200106
bam3	150	20200107
bam3	180	20200112
bam3	300	20200113
bam3	330	20200114
bam3	370	20200116
bam3	140	20200118
bam3	290	20200120
bam3	80	20200125
bam3	535	20200127
bam3	160	20200129
bam3	650	20200105
bam3	150	20200107
bam3	130	20200108
bam3	250	20200109
bam3	300	20200113
bam3	140	20200118
bam3	140	20200122
bam3	110	20200131
bam3	250	20200109
bam3	230	20200110
bam3	230	20200111
bam3	330	20200114
bam3	370	20200116
bam3	190	20200117
bam3	290	20200120
bam3	535	20200127
bam3	535	20200127
bam3	340	20200101
bam3	210	20200124
bam3	640	20200126
bam3	650	20200105
bam3	370	20200116
bam3	640	20200126
bam3	600	20200115
bam3	530	20200121
bam4	90	20200103
bam4	60	20200104
bam4	310	20200105
bam4	30	20200106
bam4	110	20200107
bam4	110	20200109
bam4	210	20200110
bam4	240	20200111
bam4	60	20200117
bam4	40	20200120
bam4	180	20200122
bam4	80	20200123
bam4	210	20200125
bam4	50	20200126
bam4	350	20200127
bam4	300	20200130
bam4	170	20200131
bam4	30	20200106
bam4	240	20200108
bam4	180	20200112
bam4	70	20200113
bam4	140	20200119
bam4	40	20200120
bam4	190	20200121
bam4	180	20200122
bam4	80	20200123
bam4	210	20200125
bam4	50	20200126
bam4	350	20200127
bam4	100	20200128
bam4	230	20200129
bam4	300	20200130
bam4	170	20200131
bam4	30	20200101
bam4	90	20200103
bam4	110	20200107
bam4	240	20200111
bam4	180	20200112
bam4	70	20200113
bam4	700	20200114
bam4	180	20200122
bam4	210	20200125
bam4	100	20200128
bam4	230	20200129
bam4	110	20200107
bam4	700	20200114
bam4	80	20200123
bam4	240	20200124
bam4	300	20200130
bam4	150	20200102
bam4	90	20200103
bam4	60	20200104
bam4	110	20200109
bam4	210	20200110
bam4	240	20200111
bam4	700	20200114
bam4	250	20200115
bam4	150	20200116
bam4	60	20200117
bam4	240	20200124
bam4	210	20200125
bam4	350	20200127
bam4	100	20200128
bam4	230	20200129
bam4	170	20200131
bam4	310	20200105
bam4	210	20200110
bam4	240	20200111
bam4	180	20200112
bam4	700	20200114
bam4	250	20200115
bam4	150	20200116
bam4	140	20200119
bam4	180	20200122
bam4	210	20200125
bam4	350	20200127
bam4	230	20200129
bam4	190	20200121
bam4	240	20200124
bam4	310	20200105
bam4	240	20200108
bam4	300	20200130
bam4	700	20200114
bam5	10	20200101
bam5	60	20200105
bam5	50	20200109
bam5	180	20200110
bam5	60	20200114
bam5	30	20200116
bam5	110	20200117
bam5	110	20200120
bam5	90	20200121
bam5	210	20200122
bam5	240	20200126
bam5	30	20200128
bam5	10	20200129
bam5	40	20200103
bam5	50	20200104
bam5	40	20200108
bam5	50	20200109
bam5	180	20200110
bam5	300	20200111
bam5	270	20200113
bam5	60	20200114
bam5	30	20200116
bam5	120	20200118
bam5	20	20200119
bam5	90	20200121
bam5	70	20200125
bam5	240	20200126
bam5	150	20200127
bam5	30	20200128
bam5	50	20200104
bam5	160	20200106
bam5	60	20200114
bam5	240	20200126
bam5	60	20200105
bam5	160	20200106
bam5	240	20200107
bam5	300	20200111
bam5	40	20200112
bam5	90	20200121
bam5	340	20200124
bam5	240	20200126
bam5	150	20200127
bam5	130	20200131
bam5	160	20200106
bam5	180	20200110
bam5	270	20200113
bam5	110	20200117
bam5	120	20200118
bam5	210	20200122
bam5	340	20200124
bam5	70	20200125
bam5	240	20200126
bam5	150	20200127
bam5	100	20200130
bam5	130	20200131
bam5	240	20200107
bam5	180	20200110
bam5	100	20200115
bam5	110	20200120
bam5	210	20200122
bam5	100	20200123
bam5	300	20200111
bam5	270	20200113
bam5	340	20200124
bam6	110	20200101
bam6	30	20200103
bam6	430	20200105
bam6	340	20200106
bam6	255	20200111
bam6	450	20200112
bam6	230	20200118
bam6	810	20200121
bam6	140	20200124
bam6	230	20200126
bam6	210	20200127
bam6	160	20200130
bam6	110	20200101
bam6	240	20200102
bam6	30	20200103
bam6	430	20200105
bam6	340	20200106
bam6	40	20200108
bam6	255	20200111
bam6	450	20200112
bam6	270	20200113
bam6	260	20200114
bam6	200	20200115
bam6	640	20200116
bam6	230	20200118
bam6	420	20200119
bam6	250	20200120
bam6	810	20200121
bam6	220	20200123
bam6	230	20200126
bam6	210	20200127
bam6	140	20200128
bam6	250	20200129
bam6	160	20200130
bam6	240	20200102
bam6	430	20200105
bam6	340	20200106
bam6	155	20200107
bam6	225	20200109
bam6	280	20200110
bam6	450	20200112
bam6	270	20200113
bam6	200	20200115
bam6	640	20200116
bam6	60	20200117
bam6	230	20200118
bam6	420	20200119
bam6	250	20200120
bam6	810	20200121
bam6	140	20200124
bam6	195	20200125
bam6	230	20200126
bam6	210	20200127
bam6	140	20200128
bam6	250	20200129
bam6	160	20200130
bam6	160	20200131
bam6	240	20200102
bam6	340	20200106
bam6	225	20200109
bam6	450	20200112
bam6	260	20200114
bam6	420	20200119
bam6	240	20200122
bam6	195	20200125
bam6	230	20200126
bam6	110	20200101
bam6	240	20200102
bam6	430	20200105
bam6	340	20200106
bam6	280	20200110
bam6	450	20200112
bam6	270	20200113
bam6	260	20200114
bam6	200	20200115
bam6	640	20200116
bam6	420	20200119
bam6	140	20200124
bam6	230	20200126
bam6	210	20200127
bam6	250	20200129
bam6	240	20200102
bam6	430	20200105
bam6	340	20200106
bam6	280	20200110
bam6	255	20200111
bam6	450	20200112
bam6	270	20200113
bam6	260	20200114
bam6	230	20200118
bam6	420	20200119
bam6	250	20200120
bam6	240	20200122
bam6	250	20200129
bam6	160	20200130
bam6	160	20200131
bam6	155	20200107
bam6	225	20200109
bam6	255	20200111
bam6	640	20200116
bam6	195	20200125
bam6	220	20200123
bam6	810	20200121
bam7	40	20200104
bam7	10	20200106
bam7	110	20200108
bam7	60	20200110
bam7	30	20200115
bam7	10	20200120
bam7	50	20200128
bam7	20	20200105
bam7	30	20200115
bam7	40	20200116
bam7	20	20200127
bam7	50	20200128
bam7	40	20200104
bam7	40	20200102
bam7	40	20200103
bam7	50	20200107
bam7	110	20200108
bam7	60	20200110
bam7	50	20200125
bam7	50	20200126
bam7	100	20200112
bir0	1	20200101
bir0	1	20200110
bir0	3	20200121
bir0	3	20200121
bir0	2	20200123
bir2	37.75	20200114
bir2	10	20200120
bir2	30	20200131
bir2	37.75	20200114
bir2	52.75	20200122
bir2	12.75	20200130
bir2	15	20200102
bir2	15	20200106
bir2	60	20200127
bir2	55	20200128
bir2	20	20200103
bir2	20	20200104
bir2	100	20200109
bir2	40	20200110
bir2	40	20200113
bir2	37.75	20200114
bir2	20	20200115
bir2	40	20200116
bir2	52.75	20200122
bir2	20	20200124
bir2	20	20200125
bir2	50	20200126
bir2	60	20200127
bir2	55	20200128
bir2	30	20200131
bir2	60	20200127
bir2	50	20200126
bir2	100	20200109
bir3	1	20200112
bir3	1	20200123
bub0	42	20200119
bub0	38	20200124
bub0	70	20200102
bub0	42	20200119
bub0	170	20200115
bub0	70	20200101
bub0	50	20200109
bub0	25	20200112
bub0	70	20200102
bub0	60	20200103
bub0	30	20200106
bub0	50	20200109
bub0	30	20200111
bub0	120	20200113
bub0	60	20200114
bub0	170	20200115
bub0	60	20200116
bub0	30	20200117
bub0	70	20200118
bub0	42	20200119
bub0	110	20200120
bub0	30	20200121
bub0	38	20200124
bub0	90	20200126
bub0	160	20200127
bub0	65	20200128
bub0	30	20200130
bub0	90	20200131
bub0	75	20200107
bub0	95	20200122
bub0	65	20200128
bub0	75	20200107
bub0	70	20200118
bub0	70	20200101
bub0	170	20200115
bub0	110	20200120
bub0	160	20200127
bub0	170	20200115
bub0	95	20200122
bub1	230	20200119
bub1	300	20200124
bub1	244	20200103
bub1	320	20200105
bub1	222	20200106
bub1	124	20200109
bub1	230	20200119
bub1	306	20200120
bub1	702	20200121
bub1	300	20200124
bub1	380	20200129
bub1	546	20200102
bub1	230	20200119
bub1	550	20200115
bub1	524	20200101
bub1	546	20200102
bub1	222	20200106
bub1	362	20200111
bub1	262	20200117
bub1	704	20200118
bub1	306	20200120
bub1	702	20200121
bub1	140	20200123
bub1	442	20200130
bub1	524	20200101
bub1	124	20200109
bub1	272	20200112
bub1	546	20200102
bub1	360	20200110
bub1	362	20200111
bub1	272	20200112
bub1	4068	20200113
bub1	184	20200116
bub1	262	20200117
bub1	704	20200118
bub1	634	20200122
bub1	1046	20200126
bub1	654	20200128
bub1	380	20200129
bub1	546	20200102
bub1	244	20200103
bub1	222	20200106
bub1	124	20200109
bub1	362	20200111
bub1	4068	20200113
bub1	224	20200114
bub1	550	20200115
bub1	184	20200116
bub1	262	20200117
bub1	704	20200118
bub1	230	20200119
bub1	306	20200120
bub1	702	20200121
bub1	300	20200124
bub1	1046	20200126
bub1	628	20200127
bub1	654	20200128
bub1	442	20200130
bub1	686	20200131
bub1	454	20200107
bub1	634	20200122
bub1	654	20200128
bub1	702	20200121
bub1	634	20200122
bub1	454	20200107
bub1	704	20200118
bub1	524	20200101
bub1	546	20200102
bub1	244	20200103
bub1	200	20200104
bub1	320	20200105
bub1	222	20200106
bub1	454	20200107
bub1	200	20200108
bub1	360	20200110
bub1	362	20200111
bub1	272	20200112
bub1	4068	20200113
bub1	224	20200114
bub1	550	20200115
bub1	262	20200117
bub1	704	20200118
bub1	230	20200119
bub1	702	20200121
bub1	634	20200122
bub1	140	20200123
bub1	300	20200124
bub1	100	20200125
bub1	1046	20200126
bub1	628	20200127
bub1	654	20200128
bub1	380	20200129
bub1	442	20200130
bub1	686	20200131
bub1	524	20200101
bub1	550	20200115
bub1	306	20200120
bub1	628	20200127
bub1	550	20200115
bub1	634	20200122
bub1	546	20200102
bub1	320	20200105
bub1	634	20200122
bub1	628	20200127
bub1	380	20200129
bub1	686	20200131
bub2	4	20200105
bub2	5	20200121
bub2	5	20200127
bub2	51	20200123
bub2	10	20200101
bub2	40	20200103
bub2	10	20200106
bub2	10	20200113
bub2	10	20200115
bub2	10	20200124
bub2	40	20200103
bub2	15	20200107
bub2	51	20200123
bub2	20	20200112
bub2	51	20200123
bub3	47	20200121
bub3	52	20200113
bub3	125	20200102
bub3	35	20200103
bub3	150	20200109
bub3	41	20200111
bub3	20	20200120
bub3	13	20200125
bub3	80	20200128
bub3	41	20200111
bub3	56	20200118
bub3	13	20200125
bub3	30	20200101
bub3	125	20200102
bub3	35	20200103
bub3	50	20200104
bub3	30	20200105
bub3	70	20200106
bub3	100	20200107
bub3	30	20200108
bub3	150	20200109
bub3	50	20200110
bub3	41	20200111
bub3	40	20200112
bub3	52	20200113
bub3	40	20200114
bub3	25	20200116
bub3	30	20200117
bub3	56	20200118
bub3	10	20200119
bub3	47	20200121
bub3	30	20200122
bub3	100	20200123
bub3	75	20200126
bub3	80	20200128
bub3	50	20200129
bub3	125	20200102
bub3	25	20200116
bub3	20	20200120
bub3	100	20200123
bub3	75	20200126
bub3	55	20200127
bub3	80	20200128
bub3	15	20200130
bub3	30	20200101
bub3	125	20200102
bub3	35	20200103
bub3	50	20200104
bub3	30	20200105
bub3	70	20200106
bub3	150	20200109
bub3	50	20200110
bub3	41	20200111
bub3	40	20200112
bub3	52	20200113
bub3	75	20200115
bub3	56	20200118
bub3	30	20200122
bub3	100	20200123
bub3	20	20200124
bub3	75	20200126
bub3	55	20200127
bub3	80	20200128
bub3	20	20200131
bub3	125	20200102
bub3	150	20200109
bub3	75	20200115
bub3	47	20200121
bub3	70	20200106
bub3	100	20200107
bub3	150	20200109
bub3	40	20200114
bub3	75	20200115
bub4	230	20200119
bub4	300	20200124
bub4	244	20200103
bub4	320	20200105
bub4	222	20200106
bub4	124	20200109
bub4	230	20200119
bub4	306	20200120
bub4	702	20200121
bub4	300	20200124
bub4	380	20200129
bub4	546	20200102
bub4	230	20200119
bub4	550	20200115
bub4	524	20200101
bub4	546	20200102
bub4	222	20200106
bub4	362	20200111
bub4	262	20200117
bub4	704	20200118
bub4	306	20200120
bub4	702	20200121
bub4	140	20200123
bub4	442	20200130
bub4	524	20200101
bub4	124	20200109
