key	qty	date 
agg4	210	20200724
agg4	109	20200725
agg4	365	20200730
agg4	455	20200701
agg4	320	20200702
agg4	231	20200703
agg4	291	20200705
agg4	497	20200706
agg4	325	20200707
agg4	185	20200708
agg4	466	20200709
agg4	340	20200710
agg4	818	20200711
agg4	745	20200712
agg4	266	20200713
agg4	215	20200715
agg4	200	20200716
agg4	375	20200718
agg4	235	20200721
agg4	780	20200722
agg4	280	20200723
agg4	109	20200725
agg4	482	20200726
agg4	130	20200727
agg4	190	20200729
agg4	365	20200730
agg4	370	20200731
agg4	455	20200701
agg4	320	20200702
agg4	231	20200703
agg4	271	20200704
agg4	291	20200705
agg4	497	20200706
agg4	325	20200707
agg4	185	20200708
agg4	466	20200709
agg4	340	20200710
agg4	818	20200711
agg4	745	20200712
agg4	266	20200713
agg4	265	20200714
agg4	215	20200715
agg4	200	20200716
agg4	306	20200717
agg4	375	20200718
agg4	310	20200719
agg4	665	20200720
agg4	235	20200721
agg4	780	20200722
agg4	280	20200723
agg4	210	20200724
agg4	109	20200725
agg4	482	20200726
agg4	130	20200727
agg4	141	20200728
agg4	190	20200729
agg4	365	20200730
agg4	370	20200731
agg4	455	20200701
agg4	231	20200703
agg4	271	20200704
agg4	291	20200705
agg4	497	20200706
agg4	340	20200710
agg4	818	20200711
agg4	266	20200713
agg4	265	20200714
agg4	200	20200716
agg4	306	20200717
agg4	310	20200719
agg4	665	20200720
agg4	780	20200722
agg4	280	20200723
agg4	210	20200724
agg4	482	20200726
agg4	130	20200727
agg4	190	20200729
agg4	365	20200730
agg4	370	20200731
agg4	455	20200701
agg4	231	20200703
agg4	271	20200704
agg4	291	20200705
agg4	497	20200706
agg4	466	20200709
agg4	340	20200710
agg4	818	20200711
agg4	745	20200712
agg4	200	20200716
agg4	310	20200719
agg4	780	20200722
agg4	210	20200724
agg4	141	20200728
agg4	190	20200729
agg4	365	20200730
agg4	370	20200731
agg4	271	20200704
agg4	325	20200707
agg4	185	20200708
agg4	745	20200712
agg4	266	20200713
agg4	265	20200714
agg4	375	20200718
agg4	665	20200720
agg4	235	20200721
agg4	482	20200726
agg4	370	20200731
agg4	215	20200715
agg4	306	20200717
agg4	780	20200722
agg4	365	20200730
agg4	320	20200702
agg4	497	20200706
agg4	818	20200711
agg4	780	20200722
agg4	745	20200712
agg4	665	20200720
agg4	780	20200722
agg4	818	20200711
agg5	101	20200702
agg5	41	20200709
agg5	221	20200711
agg5	237	20200712
agg5	41	20200713
agg5	81	20200721
agg5	165	20200701
agg5	45	20200705
agg5	105	20200710
agg5	237	20200712
agg5	185	20200716
agg5	145	20200718
agg5	85	20200725
agg5	145	20200728
agg5	270	20200703
agg5	237	20200712
agg5	190	20200726
agg5	270	20200730
agg5	165	20200701
agg5	270	20200703
agg5	45	20200705
agg5	120	20200706
agg5	40	20200707
agg5	200	20200708
agg5	41	20200709
agg5	105	20200710
agg5	221	20200711
agg5	237	20200712
agg5	41	20200713
agg5	240	20200714
agg5	80	20200715
agg5	185	20200716
agg5	540	20200717
agg5	145	20200718
agg5	80	20200719
agg5	60	20200720
agg5	81	20200721
agg5	100	20200723
agg5	40	20200724
agg5	85	20200725
agg5	190	20200726
agg5	100	20200727
agg5	145	20200728
agg5	140	20200729
agg5	270	20200730
agg5	100	20200731
agg5	165	20200701
agg5	101	20200702
agg5	270	20200703
agg5	40	20200704
agg5	105	20200710
agg5	221	20200711
agg5	540	20200717
agg5	80	20200719
agg5	145	20200728
agg5	270	20200730
agg5	165	20200701
agg5	101	20200702
agg5	120	20200706
agg5	200	20200708
agg5	240	20200714
agg5	80	20200715
agg5	540	20200717
agg5	190	20200726
agg5	100	20200727
agg5	270	20200730
agg5	100	20200731
agg5	221	20200711
agg5	237	20200712
agg5	145	20200728
agg5	140	20200729
agg5	185	20200716
agg5	540	20200717
agg6	366	20200701
agg6	481	20200703
agg6	146	20200704
agg6	371	20200706
agg6	267	20200708
agg6	546	20200711
agg6	562	20200712
agg6	501	20200714
agg6	407	20200731
agg6	366	20200701
agg6	145	20200702
agg6	146	20200704
agg6	175	20200705
agg6	371	20200706
agg6	115	20200707
agg6	267	20200708
agg6	110	20200709
agg6	185	20200710
agg6	546	20200711
agg6	562	20200712
agg6	245	20200713
agg6	501	20200714
agg6	65	20200723
agg6	215	20200725
agg6	265	20200726
agg6	245	20200727
agg6	325	20200729
agg6	240	20200730
agg6	407	20200731
agg6	366	20200701
agg6	145	20200702
agg6	146	20200704
agg6	175	20200705
agg6	115	20200707
agg6	501	20200714
agg6	130	20200722
agg6	130	20200728
agg6	240	20200730
agg6	366	20200701
agg6	145	20200702
agg6	481	20200703
agg6	146	20200704
agg6	175	20200705
agg6	371	20200706
agg6	115	20200707
agg6	267	20200708
agg6	110	20200709
agg6	185	20200710
agg6	546	20200711
agg6	562	20200712
agg6	245	20200713
agg6	501	20200714
agg6	130	20200722
agg6	65	20200723
agg6	240	20200724
agg6	215	20200725
agg6	265	20200726
agg6	245	20200727
agg6	130	20200728
agg6	325	20200729
agg6	240	20200730
agg6	407	20200731
agg6	366	20200701
agg6	175	20200705
agg6	371	20200706
agg6	115	20200707
agg6	267	20200708
agg6	110	20200709
agg6	562	20200712
agg6	245	20200713
agg6	501	20200714
agg6	240	20200724
agg6	215	20200725
agg6	265	20200726
agg6	245	20200727
agg6	130	20200728
agg6	325	20200729
agg6	240	20200730
agg6	407	20200731
agg6	371	20200706
agg6	267	20200708
agg6	546	20200711
agg6	245	20200727
agg6	130	20200728
agg6	240	20200730
agg6	185	20200710
agg6	130	20200722
agg6	407	20200731
agg6	366	20200701
agg6	146	20200704
agg6	245	20200713
agg6	501	20200714
agg6	265	20200726
agg6	245	20200727
agg6	407	20200731
agg6	366	20200701
agg6	546	20200711
agg6	501	20200714
agg6	325	20200729
agg6	481	20200703
agg7	426	20200701
agg7	681	20200703
agg7	731	20200706
agg7	364	20200711
agg7	191	20200714
agg7	242	20200730
agg7	426	20200701
agg7	265	20200702
agg7	681	20200703
agg7	215	20200704
agg7	685	20200705
agg7	731	20200706
agg7	400	20200707
agg7	375	20200708
agg7	450	20200709
agg7	425	20200710
agg7	785	20200712
agg7	430	20200713
agg7	110	20200723
agg7	185	20200724
agg7	265	20200727
agg7	185	20200731
agg7	426	20200701
agg7	681	20200703
agg7	215	20200704
agg7	685	20200705
agg7	400	20200707
agg7	375	20200708
agg7	364	20200711
agg7	785	20200712
agg7	430	20200713
agg7	191	20200714
agg7	110	20200723
agg7	310	20200725
agg7	550	20200726
agg7	426	20200701
agg7	265	20200702
agg7	681	20200703
agg7	215	20200704
agg7	685	20200705
agg7	731	20200706
agg7	400	20200707
agg7	375	20200708
agg7	450	20200709
agg7	425	20200710
agg7	364	20200711
agg7	785	20200712
agg7	430	20200713
agg7	191	20200714
agg7	20	20200721
agg7	160	20200722
agg7	110	20200723
agg7	185	20200724
agg7	310	20200725
agg7	550	20200726
agg7	265	20200727
agg7	640	20200728
agg7	260	20200729
agg7	242	20200730
agg7	185	20200731
agg7	426	20200701
agg7	681	20200703
agg7	685	20200705
agg7	731	20200706
agg7	400	20200707
agg7	375	20200708
agg7	425	20200710
agg7	364	20200711
agg7	785	20200712
agg7	430	20200713
agg7	185	20200724
agg7	310	20200725
agg7	550	20200726
agg7	640	20200728
agg7	260	20200729
agg7	185	20200731
agg7	426	20200701
agg7	265	20200702
agg7	681	20200703
agg7	731	20200706
agg7	375	20200708
agg7	425	20200710
agg7	785	20200712
agg7	260	20200729
agg7	685	20200705
agg7	400	20200707
agg7	425	20200710
agg7	785	20200712
agg7	265	20200727
agg7	640	20200728
agg7	685	20200705
agg7	375	20200708
agg7	785	20200712
agg7	160	20200722
agg7	550	20200726
agg7	426	20200701
agg7	185	20200724
agg7	640	20200728
agg7	785	20200712
agg7	265	20200727
agg7	242	20200730
agg7	731	20200706
agg7	450	20200709
agg7	430	20200713
agg7	310	20200725
agg7	550	20200726
agg7	681	20200703
agg8	281	20200701
agg8	127	20200705
agg8	61	20200706
agg8	831	20200710
agg8	302	20200712
agg8	81	20200714
agg8	141	20200715
agg8	126	20200716
agg8	236	20200717
agg8	26	20200725
agg8	25	20200703
agg8	25	20200704
agg8	127	20200705
agg8	85	20200709
agg8	135	20200711
agg8	302	20200712
agg8	150	20200713
agg8	126	20200716
agg8	236	20200717
agg8	40	20200721
agg8	85	20200722
agg8	35	20200724
agg8	26	20200725
agg8	10	20200728
agg8	35	20200729
agg8	70	20200702
agg8	25	20200703
agg8	30	20200707
agg8	30	20200708
agg8	831	20200710
agg8	135	20200711
agg8	302	20200712
agg8	126	20200716
agg8	236	20200717
agg8	50	20200719
agg8	140	20200720
agg8	40	20200721
agg8	35	20200724
agg8	26	20200725
agg8	70	20200726
agg8	10	20200727
agg8	35	20200729
agg8	281	20200701
agg8	70	20200702
agg8	25	20200704
agg8	127	20200705
agg8	61	20200706
agg8	30	20200707
agg8	30	20200708
agg8	85	20200709
agg8	831	20200710
agg8	135	20200711
agg8	302	20200712
agg8	150	20200713
agg8	141	20200715
agg8	126	20200716
agg8	236	20200717
agg8	140	20200718
agg8	50	20200719
agg8	140	20200720
agg8	40	20200721
agg8	85	20200722
agg8	35	20200724
agg8	70	20200726
agg8	35	20200729
agg8	20	20200730
agg8	20	20200731
agg8	281	20200701
agg8	127	20200705
agg8	61	20200706
agg8	302	20200712
agg8	81	20200714
agg8	236	20200717
agg8	140	20200720
agg8	70	20200726
agg8	302	20200712
agg8	85	20200722
agg8	140	20200723
agg8	281	20200701
agg8	135	20200711
agg8	302	20200712
agg8	150	20200713
agg8	141	20200715
agg8	140	20200723
agg8	281	20200701
agg8	140	20200718
agg8	831	20200710
agg9	40	20200723
agg9	40	20200726
agg9	80	20200731
bam0	195	20200706
bam0	233	20200730
bam0	216	20200721
bam0	240	20200701
bam0	220	20200702
bam0	170	20200703
bam0	110	20200705
bam0	195	20200706
bam0	180	20200707
bam0	190	20200708
bam0	390	20200709
bam0	80	20200710
bam0	60	20200713
bam0	80	20200714
bam0	530	20200716
bam0	160	20200717
bam0	60	20200718
bam0	610	20200719
bam0	170	20200720
bam0	216	20200721
bam0	230	20200722
bam0	120	20200723
bam0	60	20200724
bam0	30	20200726
bam0	440	20200727
bam0	160	20200728
bam0	240	20200729
bam0	233	20200730
bam0	120	20200731
bam0	240	20200701
bam0	220	20200702
bam0	170	20200703
bam0	195	20200706
bam0	180	20200707
bam0	190	20200708
bam0	390	20200709
bam0	80	20200710
bam0	60	20200713
bam0	80	20200714
bam0	160	20200717
bam0	610	20200719
bam0	170	20200720
bam0	216	20200721
bam0	230	20200722
bam0	120	20200723
bam0	30	20200726
bam0	440	20200727
bam0	160	20200728
bam0	240	20200729
bam0	233	20200730
bam0	120	20200731
bam0	170	20200703
bam0	190	20200708
bam0	390	20200709
bam0	230	20200722
bam0	440	20200727
bam0	240	20200729
bam0	233	20200730
bam0	195	20200706
bam0	190	20200708
bam0	170	20200720
bam0	90	20200725
bam0	240	20200701
bam0	50	20200704
bam0	180	20200707
bam0	390	20200709
bam0	150	20200711
bam0	80	20200714
bam0	530	20200716
bam0	60	20200718
bam0	610	20200719
bam0	60	20200724
bam0	90	20200725
bam0	233	20200730
bam0	220	20200702
bam0	110	20200705
bam0	180	20200707
bam0	390	20200709
bam0	150	20200711
bam0	100	20200715
bam0	530	20200716
bam0	440	20200727
bam0	530	20200716
bam0	610	20200719
bam1	575	20200701
bam1	1020	20200702
bam1	690	20200703
bam1	400	20200704
bam1	730	20200705
bam1	1210	20200706
bam1	320	20200707
bam1	800	20200708
bam1	530	20200709
bam1	410	20200710
bam1	270	20200711
bam1	370	20200712
bam1	230	20200713
bam1	365	20200714
bam1	620	20200716
bam1	840	20200717
bam1	420	20200718
bam1	365	20200719
bam1	780	20200720
bam1	730	20200721
bam1	1440	20200722
bam1	1090	20200723
bam1	240	20200724
bam1	980	20200725
bam1	430	20200726
bam1	1910	20200727
bam1	580	20200728
bam1	550	20200729
bam1	1070	20200730
bam1	650	20200731
bam1	575	20200701
bam1	1020	20200702
bam1	690	20200703
bam1	400	20200704
bam1	730	20200705
bam1	1210	20200706
bam1	320	20200707
bam1	800	20200708
bam1	530	20200709
bam1	410	20200710
bam1	370	20200712
bam1	230	20200713
bam1	620	20200716
bam1	840	20200717
bam1	420	20200718
bam1	365	20200719
bam1	780	20200720
bam1	730	20200721
bam1	1440	20200722
bam1	1090	20200723
bam1	240	20200724
bam1	980	20200725
bam1	430	20200726
bam1	1910	20200727
bam1	580	20200728
bam1	550	20200729
bam1	1070	20200730
bam1	650	20200731
bam1	575	20200701
bam1	1020	20200702
bam1	400	20200704
bam1	320	20200707
bam1	530	20200709
bam1	370	20200712
bam1	230	20200713
bam1	365	20200714
bam1	620	20200716
bam1	780	20200720
bam1	730	20200721
bam1	1440	20200722
bam1	1090	20200723
bam1	580	20200728
bam1	550	20200729
bam1	1020	20200702
bam1	400	20200704
bam1	730	20200705
bam1	530	20200715
bam1	620	20200716
bam1	840	20200717
bam1	1440	20200722
bam1	1910	20200727
bam1	575	20200701
bam1	1020	20200702
bam1	690	20200703
bam1	400	20200704
bam1	730	20200705
bam1	1210	20200706
bam1	320	20200707
bam1	800	20200708
bam1	530	20200709
bam1	270	20200711
bam1	370	20200712
bam1	530	20200715
bam1	620	20200716
bam1	840	20200717
bam1	420	20200718
bam1	365	20200719
bam1	780	20200720
bam1	730	20200721
bam1	1440	20200722
bam1	1090	20200723
bam1	1910	20200727
bam1	580	20200728
bam1	550	20200729
bam1	1070	20200730
bam1	1020	20200702
bam1	690	20200703
bam1	730	20200705
bam1	530	20200709
bam1	410	20200710
bam1	620	20200716
bam1	840	20200717
bam1	1440	20200722
bam1	1090	20200723
bam1	240	20200724
bam1	430	20200726
bam1	1910	20200727
bam1	1070	20200730
bam1	650	20200731
bam1	575	20200701
bam1	1210	20200706
bam1	365	20200714
bam1	365	20200719
bam1	980	20200725
bam1	1020	20200702
bam1	690	20200703
bam1	400	20200704
bam1	530	20200709
bam1	410	20200710
bam1	270	20200711
bam1	365	20200714
bam1	530	20200715
bam1	840	20200717
bam1	420	20200718
bam1	1440	20200722
bam1	980	20200725
bam1	430	20200726
bam1	1910	20200727
bam1	730	20200705
bam1	800	20200708
bam1	370	20200712
bam1	730	20200721
bam1	1440	20200722
bam1	1090	20200723
bam1	980	20200725
bam1	1910	20200727
bam1	1070	20200730
bam2	2000	20200701
bam2	1590	20200702
bam2	1080	20200703
bam2	870	20200709
bam2	910	20200710
bam2	130	20200711
bam2	350	20200712
bam2	730	20200713
bam2	80	20200714
bam2	950	20200715
bam2	1260	20200716
bam2	1610	20200717
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1480	20200721
bam2	1660	20200722
bam2	1080	20200723
bam2	280	20200724
bam2	290	20200725
bam2	360	20200726
bam2	1140	20200727
bam2	1110	20200728
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2000	20200701
bam2	1590	20200702
bam2	1080	20200703
bam2	870	20200709
bam2	910	20200710
bam2	130	20200711
bam2	350	20200712
bam2	730	20200713
bam2	950	20200715
bam2	1260	20200716
bam2	1610	20200717
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1480	20200721
bam2	1660	20200722
bam2	1080	20200723
bam2	280	20200724
bam2	290	20200725
bam2	360	20200726
bam2	1140	20200727
bam2	1110	20200728
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2000	20200701
bam2	1590	20200702
bam2	1080	20200703
bam2	870	20200709
bam2	910	20200710
bam2	350	20200712
bam2	730	20200713
bam2	950	20200715
bam2	1260	20200716
bam2	1610	20200717
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1480	20200721
bam2	1660	20200722
bam2	1080	20200723
bam2	280	20200724
bam2	290	20200725
bam2	360	20200726
bam2	1140	20200727
bam2	1110	20200728
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2000	20200701
bam2	1080	20200703
bam2	870	20200709
bam2	910	20200710
bam2	350	20200712
bam2	950	20200715
bam2	1260	20200716
bam2	1610	20200717
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1480	20200721
bam2	1660	20200722
bam2	1080	20200723
bam2	290	20200725
bam2	360	20200726
bam2	1140	20200727
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2000	20200701
bam2	1590	20200702
bam2	1080	20200703
bam2	870	20200709
bam2	910	20200710
bam2	130	20200711
bam2	350	20200712
bam2	730	20200713
bam2	80	20200714
bam2	950	20200715
bam2	1260	20200716
bam2	1610	20200717
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1480	20200721
bam2	1660	20200722
bam2	1080	20200723
bam2	360	20200726
bam2	1140	20200727
bam2	1110	20200728
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2000	20200718
bam2	2480	20200719
bam2	1970	20200720
bam2	1140	20200727
bam2	1110	20200728
bam2	1590	20200729
bam2	1250	20200730
bam2	1250	20200731
bam2	2480	20200719
bam2	2000	20200718
bam3	550	20200701
bam3	680	20200702
bam3	840	20200703
bam3	210	20200704
bam3	760	20200705
bam3	560	20200706
bam3	470	20200707
bam3	260	20200708
bam3	230	20200709
bam3	170	20200710
bam3	340	20200712
bam3	140	20200713
bam3	130	20200714
bam3	220	20200715
bam3	450	20200716
bam3	980	20200717
bam3	440	20200718
bam3	420	20200719
bam3	1630	20200720
bam3	940	20200721
bam3	1440	20200722
bam3	620	20200723
bam3	220	20200724
bam3	370	20200725
bam3	230	20200726
bam3	1080	20200727
bam3	540	20200729
bam3	1110	20200730
bam3	715	20200731
bam3	550	20200701
bam3	680	20200702
bam3	840	20200703
bam3	210	20200704
bam3	760	20200705
bam3	560	20200706
bam3	470	20200707
bam3	260	20200708
bam3	230	20200709
bam3	170	20200710
bam3	100	20200711
